,Index,company,company_location,review_date,Bean_Country,Bean_Province,cocoa_percent,rating,num_ingredients,cocoa_butter,vanilla,lecithin,salt,sugar,alternative_sweetener,first_taste,second_taste,third_taste,fourth_taste
1286,1286,Manoa,U.S.A,2013,U.s.a.,"O'ahu Island, Waiahole, b. 182",72.0,3.75,3,Yes,No,No,No,Yes,No,orange,cocoa,,
1287,1287,Manoa,U.S.A,2015,Costa rica,Coto Brus,72.0,3.75,3,Yes,No,No,No,Yes,No,dried fruit,balanced,cocoa,
1288,1288,Manoa,U.S.A,2015,Papua new guinea,Markham Valley,72.0,3.5,3,Yes,No,No,No,Yes,No,smoke,fruit,,
1289,1289,Manoa,U.S.A,2017,Peru,Ucayali,70.0,3.25,3,Yes,No,No,No,Yes,No,sweet,fatty,fig,
1290,1290,Manoa,U.S.A,2019,U.s.a.,"Hawai'i Island, Hilo and Kona regions",70.0,3.5,3,Yes,No,No,No,Yes,No,dried fruit,spicy,sticky,intense
1291,1291,Manufaktura Czekolady,Poland,2012,Ghana,Grand Cru Ghana,70.0,3.5,2,No,No,No,No,Yes,No,cocoa,coconut,,
1292,1292,Manufaktura Czekolady,Poland,2012,Dominican republic,Grand Cru Dominican Republic,70.0,3.25,2,No,No,No,No,Yes,No,chewy,brownie like,,
1293,1293,Manufaktura Czekolady,Poland,2012,Ecuador,Grand Cru Ecuador,70.0,3.25,2,No,No,No,No,Yes,No,grits,roaste brownie,,
1294,1294,Manufaktura Czekolady,Poland,2014,Venezuela,Porcelana,70.0,3.75,2,No,No,No,No,Yes,No,nutty,intense,roasty,
1295,1295,Manufaktura Czekolady,Poland,2014,Colombia,Kolumbia,85.0,3.5,2,No,No,No,No,Yes,No,coarse,intense,nutty,
1296,1296,Manufaktura Czekolady,Poland,2016,Nicaragua,Johe,70.0,3.75,3,Yes,No,No,No,Yes,No,basic,balanced,deep cocoa,
1297,1297,Manufaktura Czekolady,Poland,2016,Peru,Peru,70.0,3.5,3,Yes,No,No,No,Yes,No,nutty,roasty,,
1298,1298,Map Chocolate,U.S.A,2015,Dominican republic,"ROIG, 2014",70.0,3.5,3,Yes,No,No,No,Yes,No,fruity,tangy,cocoa,
1299,1299,Map Chocolate,U.S.A,2015,Peru,"Maranon, 2014",62.0,3.5,3,Yes,No,No,No,Yes,No,delicate,caramel,peanut,
1300,1300,Map Chocolate,U.S.A,2015,Ecuador,Ecuador,70.0,3.5,3,Yes,No,No,No,Yes,No,coarse,floral,rum,
1301,1301,Map Chocolate,U.S.A,2015,Nicaragua,"A case of the Xerces Blues, triple roast",70.0,3.5,3,Yes,No,No,No,Yes,No,rich,bright fruit,,
1302,1302,Map Chocolate,U.S.A,2015,Peru,"Tumbes, Dear Mr. Finley, 2014",68.0,3.5,3,Yes,No,No,No,Yes,No,lemon,spicy,cocoa,
1303,1303,Map Chocolate,U.S.A,2015,Honduras,Le Chocolat Chaud,78.0,3.5,3,Yes,No,No,No,Yes,No,grassy,woody,sweet,
1304,1304,Map Chocolate,U.S.A,2015,Tanzania,"Kakoa Kamili, Both Man & Bird & Beast",72.0,3.0,3,Yes,No,No,No,Yes,No,sweet,fatty,roasty,
1305,1305,Map Chocolate,U.S.A,2015,Trinidad,"San Juan Estate, Cherry Blossoms at Night",70.0,2.75,3,Yes,No,No,No,Yes,No,heavy roast,few grits,rich,
1306,1306,Map Chocolate,U.S.A,2015,Colombia,Colombia,75.0,2.75,3,Yes,No,No,No,Yes,No,roasty,coffee,rubber,
1307,1307,Map Chocolate,U.S.A,2016,Vietnam,"Ben Tre, Surprise Valley",75.0,3.25,3,Yes,No,No,No,Yes,No,intense,sour,tart,
1308,1308,Map Chocolate,U.S.A,2017,Vietnam,"Lam Dong, ""Red Poppy""",73.0,3.0,2,No,No,No,No,Yes,No,earthy,tobacco,ashey,
1309,1309,Map Chocolate,U.S.A,2018,Dominican republic,Zorzal Reserve,72.0,3.5,3,Yes,No,No,No,Yes,No,complex,creamy,cherry,
1310,1310,Map Chocolate,U.S.A,2018,Mexico,"Tabasco, ""Late for the Train"", batch 12184",72.0,3.25,3,Yes,No,No,No,Yes,No,sweet,spicy,dirty,
1311,1311,Map Chocolate,U.S.A,2018,Blend,"""Peace of Wild Things""",72.0,3.0,3,Yes,No,No,No,Yes,No,off notes,rubbery,hammy,
1312,1312,Marana,Peru,2016,Peru,Piura,70.0,3.0,4,Yes,No,Yes,No,Yes,No,pungent,tangy,grapes,
1313,1313,Marana,Peru,2016,Peru,San Martin,70.0,3.0,3,Yes,No,No,No,Yes,No,pungent,grapes,brownie,
1314,1314,Marana,Peru,2016,Peru,Cusco,70.0,2.75,3,Yes,No,No,No,Yes,No,smokey,dirty,sour,
1315,1315,Marigold's Finest,Canada,2016,Blend,Cacao Nib Crunch,75.0,3.25,2,No,No,No,No,Yes,No,earthy,coffee,roasty,
1316,1316,Markham & Fitz,U.S.A,2018,Haiti,"Pisa, batch 58",75.0,2.75,2,No,No,No,No,Yes,No,dried fruit,woody,dirty,
1317,1317,Marou,Vietnam,2012,Vietnam,Ba Ria,76.0,3.5,3,Yes,No,No,No,Yes,No,citrus,,,
1318,1318,Marou,Vietnam,2012,Vietnam,Dong Nai,72.0,3.5,3,Yes,No,No,No,Yes,No,roasty,coffee,,
1319,1319,Marou,Vietnam,2012,Vietnam,"Tien Giang, Gao Co-op",70.0,3.5,3,Yes,No,No,No,Yes,No,cocoa,spice,late sour,
1320,1320,Marou,Vietnam,2012,Vietnam,Ben Tre,78.0,3.5,3,Yes,No,No,No,Yes,No,sticky,pepper,cinamon,rich
1321,1321,Marou,Vietnam,2012,Vietnam,Lam Dong,74.0,3.5,3,Yes,No,No,No,Yes,No,melon,roasty,,
1322,1322,Marou,Vietnam,2012,Vietnam,Tien Giang,80.0,3.0,3,Yes,No,No,No,Yes,No,creamy,fatty,black pepper,
1323,1323,Marou,Vietnam,2013,Vietnam,"Tan Phu Dong, Treasure Island",75.0,3.5,3,Yes,No,No,No,Yes,No,fatty,heavy roast,nutty,
1324,1324,Marou,Vietnam,2015,Vietnam,"Dak Lak, Batch 2451",70.0,3.75,2,No,No,No,No,Yes,No,spicy and fragrant,,,
1325,1325,Marou,Vietnam,2015,Vietnam,Ben Tre,68.0,3.5,2,No,No,No,No,Yes,No,roasty,rich,coffee,nut
1326,1326,Marou,Vietnam,2015,Vietnam,"Tan Phu Dong Island, Heart of Darkness",85.0,3.25,2,No,No,No,No,Yes,No,long,mild honey,rich cocoa,
1327,1327,Marou,Vietnam,2018,Vietnam,"Dak Nong, Tam Farm",75.0,3.5,3,Yes,No,No,No,Yes,No,fatty,roasty,nutty,
1328,1328,Marsatta,U.S.A,2013,Dominican republic,Dominican Republic,89.0,2.5,4,Yes,Yes,No,No,Yes,No,fatty,rubber,medicinal,
1329,1329,Marsatta,U.S.A,2013,Dominican republic,Dominican Republic,74.0,2.25,4,Yes,Yes,No,No,Yes,No,waxy,rubber,medicinal,
1330,1330,Martin Mayer,Austria,2016,Colombia,Tumaco,74.0,3.25,3,Yes,No,No,No,Yes,No,sandy,mild floral,mild nutty,
1331,1331,Martin Mayer,Austria,2016,Haiti,Pisa,82.0,3.0,3,Yes,No,No,No,Yes,No,sandy,earthy,sweet edge,
1332,1332,Martin Mayer,Austria,2016,Bolivia,Alto Beni,76.0,2.75,3,Yes,No,No,No,Yes,No,sticky,pungent,off note,
1333,1333,Mast Brothers,U.S.A,2010,Dominican republic,"Dominican Republic, Coop",70.0,3.25,2,No,No,No,No,Yes,No,sticky,earthy,coffee,
1334,1334,Mast Brothers,U.S.A,2010,Venezuela,Ocumare de la Costa,75.0,3.0,2,No,No,No,No,Yes,No,dry,sticky,nutty,earthy
1335,1335,Mast Brothers,U.S.A,2010,Venezuela,Patanemo,81.0,2.75,2,No,No,No,No,Yes,No,sticky,woody,musty,
1336,1336,Mast Brothers,U.S.A,2011,Dominican republic,"La Red de Guanconejo, N. Highlands coop",74.0,3.75,2,No,No,No,No,Yes,No,gritty,raspberry,sour,
1337,1337,Mast Brothers,U.S.A,2011,Blend,Brooklyn Blend,72.0,3.5,2,No,No,No,No,Yes,No,rich cocoa,coffee,roasty,
1338,1338,Mast Brothers,U.S.A,2011,Belize,Moho River,70.0,3.5,2,No,No,No,No,Yes,No,gritty,tangy,cocoa,
1339,1339,Mast Brothers,U.S.A,2011,Dominican republic,Conacado,73.0,3.25,2,No,No,No,No,Yes,No,dry,gritty,red berry,coffee
1340,1340,Mast Brothers,U.S.A,2011,Venezuela,"Chuao, Med. Roast",76.0,3.0,2,No,No,No,No,Yes,No,sandy,strawberry,sour,
1341,1341,Mast Brothers,U.S.A,2011,Venezuela,"Chuao, Dark Roast",70.0,3.0,2,No,No,No,No,Yes,No,dry,sandy,intense,berry
1342,1342,Mast Brothers,U.S.A,2011,Peru,San Martin,75.0,3.0,2,No,No,No,No,Yes,No,orange,lemon,coffee ground,
1343,1343,Mast Brothers,U.S.A,2011,Venezuela,"Chuao, Light Roast",81.0,2.75,2,No,No,No,No,Yes,No,gritty,high astringent,sour,
1344,1344,Mast Brothers,U.S.A,2011,Papua new guinea,Papua New Guinea,71.0,2.75,2,No,No,No,No,Yes,No,gritty,sticky,smoke,hammy
1345,1345,Mast Brothers,U.S.A,2012,Blend,"Shake Shack, Peru, Mad., Dom. Rep.",73.0,3.5,2,No,No,No,No,Yes,No,gritty,fruit,tart,rich
1346,1346,Mast Brothers,U.S.A,2012,Venezuela,Chuao,73.0,2.75,2,No,No,No,No,Yes,No,gritty,sour,sweet,
1347,1347,Mast Brothers,U.S.A,2012,Blend,Madagascar,72.0,2.5,2,No,No,No,No,Yes,No,gritty,overly tart,sour,
1348,1348,Mast Brothers,U.S.A,2014,Blend,"French Laundry 20th Anniversary, Peru, Belize",75.0,3.75,2,No,No,No,No,Yes,No,tart,deep choco,,
1349,1349,Mast Brothers,U.S.A,2015,Tanzania,Tanzania,74.0,3.25,2,No,No,No,No,Yes,No,green,vegetal,mild spice,
1350,1350,Mast Brothers,U.S.A,2015,Guatemala,Guatemala,76.0,3.0,2,No,No,No,No,Yes,No,mild bitter,citrus,intense,
1351,1351,Matale,Australia,2013,Madagascar,"Somia, 2013",68.0,4.0,3,Yes,No,No,No,Yes,No,sticky,red fruit,,
1352,1352,Matale,Australia,2013,Papua new guinea,"Kulili P., 2013",74.0,4.0,3,Yes,No,No,No,Yes,No,creamy,grassy,smoke,nut
1353,1353,Matale,Australia,2013,Blend,"PNG, Vanuatu, Mad; 2013 h.",70.0,3.75,3,Yes,No,No,No,Yes,No,nutty,fruity,spicy,
1354,1354,Matale,Australia,2013,Vanuatu,"Malekula P., 2013",72.0,3.5,3,Yes,No,No,No,Yes,No,sticky,butterscotch,nutty,
1355,1355,Maverick,U.S.A,2014,Peru,"Morropon, Norandiono Coop, Piura",63.0,3.5,3,Yes,No,No,No,Yes,No,sweet,cherry,cream,raisin
1356,1356,Maverick,U.S.A,2014,Belize,Maya Mountain,70.0,3.25,2,No,No,No,No,Yes,No,heavy roast,smoke,,
1357,1357,Maverick,U.S.A,2014,Dominican republic,Elvesia,70.0,3.25,2,No,No,No,No,Yes,No,roasty,coffee,,
1358,1358,Maverick,U.S.A,2014,Peru,Tumbes,82.0,3.25,2,No,No,No,No,Yes,No,intense,burnt,bitter,spice
1359,1359,Maverick,U.S.A,2020,Madagascar,"Akesson P., Sambirano",65.0,3.25,3,Yes,No,No,No,Yes,No,sweet edge,sour fruit,,
1360,1360,Maverick,U.S.A,2020,U.s.a.,"Hawai'i Island, Big Island, Mauna Kea",70.0,3.0,3,Yes,No,No,No,Yes,No,nutty,cheese,savory,
1361,1361,Maverick,U.S.A,2020,Vietnam,"Dak Nong, Marou Cacao",75.0,3.0,3,Yes,No,No,No,Yes,No,roasty,hammy,dirty,
1362,1362,Mayacama,U.S.A,2016,Dominican republic,Hispaniola,72.0,3.0,2,No,No,No,No,Yes,No,gritty,sweet,earthy,
1363,1363,McGuire,Canada,2020,Belize,"Maya Mountain, Toledo",70.0,3.25,3,Yes,No,No,No,Yes,No,cocoa,strawberry,,
1364,1364,McGuire,Canada,2020,Guatemala,"Cahabon E., ""Adioesmac""",70.0,2.5,3,Yes,No,No,No,Yes,No,musty,woody,rubbery,roasty
1365,1365,Meadowlands,U.S.A,2014,Dominican republic,Dominican Republic,70.0,3.5,2,No,No,No,No,Yes,No,high roast,nutty,deep choco,
1366,1366,Meadowlands,U.S.A,2014,Belize,Belize,70.0,3.0,2,No,No,No,No,Yes,No,spicy,metallic,molasses,
1367,1367,Meadowlands,U.S.A,2014,Nicaragua,"Nicaragua, w/ inbs",70.0,3.0,2,No,No,No,No,Yes,No,fatty,sligthly bland,earthy,
1368,1368,Meadowlands,U.S.A,2014,Venezuela,Venezuela,70.0,2.75,2,No,No,No,No,Yes,No,molasses,sweet,choco,
1369,1369,Meadowlands,U.S.A,2014,Bolivia,Bolivia,70.0,2.5,2,No,No,No,No,Yes,No,pungent,off,,
1370,1370,Mellow,Denmark,2019,Philippines,"Kablon Farms, Mindanao Island, 2018 harvest",70.0,3.25,2,No,No,No,No,No,Yes,smooth,coconut,cocoa,
1371,1371,Mellow,Denmark,2019,Tanzania,"Kokoa Kamili, 2018 harvest, Mbingu Village",70.0,3.25,2,No,No,No,No,No,Yes,creamy,coconut,cocoa,
1372,1372,Mellow,Denmark,2019,Dominican republic,"Oko Caribe, El Cibao, 2018 Harvest",70.0,2.75,2,No,No,No,No,No,Yes,dry,floral,dirty,coconut
1373,1373,Mellow,Denmark,2019,Ecuador,"Camino Verde, Duran Region",85.0,2.5,2,No,No,No,No,No,Yes,floral,earthy,bitter,
1374,1374,Menakao (aka Cinagra),Madagascar,2012,Madagascar,Madagascar,80.0,2.5,4,Yes,No,Yes,No,Yes,No,sticky,tart,slight burnt,
1375,1375,Menakao (aka Cinagra),Madagascar,2012,Madagascar,Madagascar,72.0,2.5,4,Yes,No,Yes,No,Yes,No,uneven,smokey,hammy,
1376,1376,Mesocacao,Honduras,2014,Honduras,Honduras,70.0,3.5,3,Yes,No,No,No,Yes,No,intense,grassy,spicy,rich
1377,1377,Mesocacao,Honduras,2014,Nicaragua,"La Tronca, Matagalpa",80.0,3.5,3,Yes,No,No,No,Yes,No,dried fruit,rich cocoa,,
1378,1378,Mesocacao,Honduras,2014,Honduras,Honduras,80.0,3.25,3,Yes,No,No,No,Yes,No,intense,ham,butterscotch,
1379,1379,Mesocacao,Honduras,2014,Nicaragua,"La Tronca, Matagalpa",70.0,3.25,3,Yes,No,No,No,Yes,No,acidic,pomegrant,brownie,
1380,1380,Mesocacao,Honduras,2015,El salvador,El Salvador,70.0,3.0,3,Yes,No,No,No,Yes,No,dairy,caramel,,
1381,1381,Mesocacao,Honduras,2015,El salvador,El Salvador,80.0,2.75,3,Yes,No,No,No,Yes,No,fatty,bitter,woody,roasty
1382,1382,Mestico,Brazil,2018,Brazil,"Fazenda Bonanca, Bahia",75.0,2.5,3,Yes,No,No,No,Yes,No,earthy,floral,rubbery,
1383,1383,Metiisto,Sweden,2014,Madagascar,"Akesson Estate, batch 10",72.0,3.5,3,Yes,No,No,No,Yes,No,creamy,fatty,mild cherry,
1384,1384,Metiisto,Sweden,2014,Brazil,"Fazenda Sempre Firme P., Bahia, batch 7",70.0,3.0,3,Yes,No,No,No,Yes,No,fatty,creamy,olive,
1385,1385,Metiisto,Australia,2018,Solomon islands,Tenaru,67.0,3.75,3,Yes,No,No,No,Yes,No,dried fruit,mild hammy,,
1386,1386,Metiisto,Australia,2018,Solomon islands,"Patovaki, Paspaskato Is",72.0,3.25,3,Yes,No,No,No,Yes,No,roasty/smokey,high acidity,,
1387,1387,Metropolitan,Netherlands,2015,Blend,South America,70.0,3.5,3,No,Yes,No,No,Yes,No,accesible,simple cocoa note,,
1388,1388,Meybol,Germany,2018,Peru,Piura Blanco,70.0,3.5,3,Yes,No,No,No,Yes,No,grape,mild smoke,sandy,
1389,1389,Michel Cluizel,France,2006,Dominican republic,Los Ancones P.,67.0,3.75,4,Yes,Yes,No,No,Yes,No,creamy,raisins,licorice,
1390,1390,Michel Cluizel,France,2006,Madagascar,Mangaro P.,65.0,3.75,4,Yes,Yes,No,No,Yes,No,grapefruit,spices,,
1391,1391,Michel Cluizel,France,2006,Papua new guinea,Maralumi P.,64.0,3.75,4,Yes,Yes,No,No,Yes,No,tropical fruit and mild smoke,,,
1392,1392,Michel Cluizel,France,2006,Sao tome,Tamarina,70.0,3.0,4,Yes,Yes,No,No,Yes,No,creamy,licorice,herbs,
1393,1393,Michel Cluizel,France,2006,Blend,Carre Amer,60.0,2.0,4,Yes,Yes,No,No,Yes,No,sweet,crisp nibs,,
1394,1394,Michel Cluizel,France,2006,Blend,Carre Grand Noir,85.0,2.0,4,Yes,Yes,No,No,Yes,No,bitter coffee flavor,,,
1395,1395,Michel Cluizel,France,2006,Blend,Noir Infini,99.0,2.0,4,Yes,Yes,No,No,Yes,No,smooth,bold,bitter,
1396,1396,Michel Cluizel,France,2007,Venezuela,"Carenero Superior, Concepcion",66.0,3.5,4,Yes,Yes,No,No,Yes,No,cocoa,orange,,
1397,1397,Michel Cluizel,France,2007,Sao tome,Vila Gracinda,67.0,3.5,4,Yes,Yes,No,No,Yes,No,creamy,smoke,raspberry,
1398,1398,Michel Cluizel,France,2012,Mexico,"Chiapas, Mokaya P.",66.0,3.75,4,Yes,Yes,No,No,Yes,No,raisins,melon,,
1399,1399,Michel Cluizel,France,2017,Colombia,El Jardin,69.0,3.25,4,Yes,Yes,No,No,Yes,No,sandy,earthy,fatty,
1400,1400,Michel Cluizel,France,2019,Guatemala,La Laguna Plantation,70.0,3.5,4,Yes,Yes,No,No,Yes,No,dairy,cocoa,fatty,apple
1401,1401,Michel Cluizel,France,2019,Brazil,Riachuelo Plantation,70.0,3.0,4,Yes,Yes,No,No,Yes,No,sandy,grits,nutty,vanilla
1402,1402,Middlebury,U.S.A,2012,Indonesia,"Balinese, Java",70.0,2.5,4,Yes,No,No,Yes,No,Yes,leather,salt,,
1403,1403,Middlebury,U.S.A,2012,Bolivia,Alto Beni,75.0,2.0,4,Yes,No,No,Yes,No,Yes,sticky,cardboard,why bother,
1404,1404,Middlebury,U.S.A,2012,Blend,Houseblend,65.0,1.5,4,Yes,No,No,Yes,No,Yes,chemical,salt,wtf,
1405,1405,Middlebury,U.S.A,2013,Belize,Belize,80.0,3.25,4,Yes,No,No,Yes,Yes,No,strawberry,cream,spice,
1406,1406,Middlebury,U.S.A,2013,Dominican republic,La Red,75.0,2.5,3,No,No,No,Yes,No,Yes,molassses,palm,spicy,
1407,1407,Middlebury,U.S.A,2015,Dominican republic,Oko Caribe,75.0,3.75,3,Yes,No,No,No,Yes,No,spicy,rich,mint,
1408,1408,Middlebury,U.S.A,2015,Venezuela,"Patanemo, Epoch, Donaldo",75.0,3.75,3,Yes,No,No,No,Yes,No,nutty,grassy,woody,
1409,1409,Middlebury,U.S.A,2015,Belize,Maya Mountain,80.0,3.5,3,Yes,No,No,No,Yes,No,woody,lemon,mild bitter,
1410,1410,Middlebury,U.S.A,2015,Trinidad,San Juan Estate,70.0,3.5,3,Yes,No,No,No,Yes,No,black pepper,dairy,,
1411,1411,Middlebury,U.S.A,2015,Nicaragua,"Matagalpa, Cacao Bisiesto",70.0,3.5,3,Yes,No,No,No,Yes,No,rum,herbal,rich,
1412,1412,Middlebury,U.S.A,2015,Tanzania,Kokoa Kamili,75.0,3.25,3,Yes,No,No,No,Yes,No,banana,melon,fatty,
1413,1413,Mike & Becky,Belgium,2018,Belize,"San Jose, Toledo, 2017 harvest",70.0,3.5,3,Yes,No,No,No,Yes,No,grape,cocoa,,
1414,1414,Mike & Becky,Belgium,2018,India,Idukki,70.0,3.25,3,Yes,No,No,No,Yes,No,candy spices,sweet,,
1415,1415,Mike & Becky,Belgium,2018,Peru,"Maranon, 2017 harvest",70.0,3.25,3,Yes,No,No,No,Yes,No,complex,true to origin,,
1416,1416,Mike & Becky,Belgium,2018,Dominican republic,"Oko Caribe, hispaniola, 2017 harvest",70.0,3.0,3,Yes,No,No,No,Yes,No,fatty,simple,,
1417,1417,Millcreek Cacao Roasters,U.S.A,2012,Ecuador,Ecuador,70.0,3.5,4,Yes,Yes,No,No,Yes,No,wine,brownie batter,,
1418,1418,Millcreek Cacao Roasters,U.S.A,2013,Ecuador,Ecuador,70.0,2.5,4,Yes,Yes,No,No,Yes,No,unrefined,burnt nuts,vanilla,
1419,1419,Millesime,Belgium,2019,Ecuador,"Los Rios, Arriba, 2017 Harvest",70.0,3.0,3,Yes,No,No,No,Yes,No,sandy,nutmeg,astringent,
1420,1420,Millesime,Belgium,2019,India,"Kaithapara Village, Idukki, Kerala, 2017 H.",74.0,3.0,3,Yes,No,No,No,Yes,No,dry,sandy,empty,sweet
1421,1421,Millesime,Belgium,2019,Brazil,"Fazenda Leolinad, Bahia, 2017 H.",76.0,3.0,3,Yes,No,No,No,Yes,No,dry,sandy,dirt,empty
1422,1422,Milton,Japan,2018,Peru,"Piura Gran Blanco, Sisyu & Kiriyana Phoenix",70.0,3.75,2,No,No,No,No,Yes,No,grape,thick,chewy,
1423,1423,Milton,Japan,2018,Madagascar,Ambanja,70.0,3.5,2,No,No,No,No,Yes,No,cocoa,mild pear,sticky,
1424,1424,Milton,Japan,2018,Vietnam,Ben Tre,70.0,3.25,2,No,No,No,No,Yes,No,cocounut,late sour,,
1425,1425,Milton,Japan,2018,Brazil,Bahia,70.0,3.0,2,No,No,No,No,Yes,No,intense,sour,hammy,
1426,1426,Mindo,U.S.A,2010,Ecuador,Ecuador,77.0,2.75,3,Yes,No,No,No,Yes,No,dry,coffee notes from roaster,,
1427,1427,Mindo,U.S.A,2019,Ecuador,"Ecuador, lot# 181220",67.0,2.75,3,Yes,No,No,No,Yes,No,sandy,harsh,floral,
1428,1428,Minimal,Japan,2016,Haiti,"Acul-du-Nord, 2015",70.0,3.5,2,No,No,No,No,Yes,No,gritty,sweet,earty,
1429,1429,Mirzam,U.a.e.,2017,Vietnam,Vietnam,65.0,3.5,2,No,No,No,No,Yes,No,slight grainy,roasty,spicy,
1430,1430,Mirzam,U.a.e.,2017,Madagascar,Madagascar,72.0,3.25,2,No,No,No,No,Yes,No,tangy,roasty,ham,
1431,1431,Mirzam,U.a.e.,2017,Papua new guinea,Papua New Guinea,72.0,3.0,2,No,No,No,No,Yes,No,few grits,intense smoke,,
1432,1432,Mirzam,U.a.e.,2019,Tanzania,Kokoa Kamili,72.0,3.75,3,Yes,No,No,No,Yes,No,complex,fruit,nut,rich
1433,1433,Misina,Czech republic,2020,Vietnam,Vietnam,70.0,3.5,3,Yes,No,No,No,Yes,No,sour fig,cocoa,creamy,fatty
1434,1434,Mission,Brazil,2015,Brazil,"Bahia, Fazenda Venturosa",70.0,3.5,2,No,No,No,No,Yes,No,coarse,smokey,citrus,
1435,1435,Mission,Brazil,2016,Brazil,"Fazenda Camboa, Bahia",75.0,3.75,2,No,No,No,No,Yes,No,sticky,blackberry,acidic,
1436,1436,Mission,Brazil,2019,Puerto rico,"Puerto Rico, 2018 harvest",70.0,3.0,3,Yes,No,No,No,Yes,No,powdery,intense,floral,
1437,1437,Moho,U.S.A,2010,Belize,"Umoho R., Toledo District, San Felipe",67.0,2.75,3,Yes,No,No,No,Yes,No,rough,sweet,dairy,vanilla
1438,1438,Moho,U.S.A,2013,Belize,"Toledo District, w/ nibs",73.0,3.25,3,Yes,No,No,No,Yes,No,basic cocoa,,,
1439,1439,Moho,U.S.A,2013,Belize,Toledo District,72.0,3.0,3,Yes,No,No,No,Yes,No,strawberry,blueberry,,
1440,1440,Moka,U.S.A,2018,Cameroon,"Kombone Village, 2018 Harvest",68.0,3.0,2,No,No,No,No,Yes,No,earthy,,,
1441,1441,Moka,U.S.A,2018,Brazil,Brazil,72.0,2.5,3,Yes,No,No,No,Yes,No,dirty,rubbery,spicy,
1442,1442,Moka,U.S.A,2019,Tanzania,Kokoa Kamili,72.0,3.75,2,No,No,No,No,Yes,No,cocoa,fig,classic,
1443,1443,Moka,U.S.A,2019,Dominican republic,Zorzal Estate,70.0,3.5,2,No,No,No,No,Yes,No,dark berry,earthy,,
1444,1444,Moka,U.S.A,2019,Sierra leone,Gola Rainforest,72.0,3.0,3,Yes,No,No,No,Yes,No,roasty,honey,sweet,
1445,1445,Molucca,U.S.A,2015,Peru,Peru,70.0,3.25,2,No,No,No,No,Yes,No,dry,nutty,fruity,
1446,1446,Molucca,U.S.A,2015,Dominican republic,La Red,70.0,3.0,2,No,No,No,No,Yes,No,overly intense,tart,red fruit,
1447,1447,Molucca,U.S.A,2015,Indonesia,Indonesia,70.0,2.75,2,No,No,No,No,Yes,No,intense,smokey,floral,
1448,1448,Momotombo,Nicaragua,2011,Nicaragua,Matagalpa,70.0,2.75,2,No,No,No,No,Yes,No,unrefined,hay,sweet,
1449,1449,Momotombo,Nicaragua,2011,Nicaragua,Mombacho,70.0,2.75,2,No,No,No,No,Yes,No,unrefined,bright berry,sweet,
1450,1450,Momotombo,Nicaragua,2018,Nicaragua,Nueva Waslala,70.0,3.25,3,Yes,No,No,No,Yes,No,fatty,floral,spicy,
1451,1451,Monarque,Canada,2016,Dominican republic,Oko Caribe,72.0,3.5,2,No,No,No,No,Yes,No,earthy,spicy,cocoa,
1452,1452,Monsoon,U.S.A,2018,Mexico,Chiapas,70.0,3.25,3,Yes,No,No,No,Yes,No,chalky,powdery,molasses,
1453,1453,MUCHO,Mexico,2020,Mexico,"Finca La Rioja E., Cacahoatan, Chiapas",70.0,3.0,3,Yes,No,No,No,Yes,No,light color,spicy,sweet,sour
1454,1454,Muchomas (Mesocacao),U.S.A,2015,Nicaragua,Nicaragua,70.0,3.5,3,Yes,No,No,No,Yes,No,grassy,spicy,sweet,
1455,1455,Muchomas (Mesocacao),U.S.A,2015,Nicaragua,Nicaragua,80.0,3.5,3,Yes,No,No,No,Yes,No,sweet,rich,,
1456,1456,Musee du Chocolat Theobroma,Japan,2018,Venezuela,Chuao,70.0,3.5,2,No,No,No,No,Yes,No,Fruity,Roasty,,
1457,1457,Mutari,U.S.A,2016,Vietnam,"Tien Giang, batch 1 SRB",80.0,3.0,2,No,No,No,No,Yes,No,gritty,tart,molasses,
1458,1458,Mutari,U.S.A,2016,Dominican republic,"Oko Caribe, batch 1 SRB",71.0,2.75,2,No,No,No,No,Yes,No,gritty,sweet,earthy,
1459,1459,Mutari,U.S.A,2016,Tanzania,"Kokoa Kamili, batch 1 SRB",68.0,2.75,2,No,No,No,No,Yes,No,dry,earthy,atypical,
1460,1460,Mutari,U.S.A,2016,Madagascar,"Ambanja, batch 1 SRB",68.0,2.75,2,No,No,No,No,Yes,No,sweet,molasses,gritty,
1461,1461,Nahua,Costa rica,2013,Costa rica,"Costa Rica, Oscuro",70.0,3.0,3,Yes,No,No,No,Yes,No,earthy,spicy,cocoa,
1462,1462,Nahua,Costa rica,2013,Costa rica,"Costa Rica, Oscuro",58.0,2.5,3,Yes,No,No,No,Yes,No,too sweet,earthy,off notes,
1463,1463,Naive,Lithuania,2012,Grenada,Grenada,71.0,2.5,4,Yes,Yes,No,No,Yes,No,sandy,oranges,,
1464,1464,Naive,Lithuania,2013,Blend,Trinidad & Tobago,70.0,3.75,4,Yes,No,Yes,No,Yes,No,sandy,floral,spice,roasty
1465,1465,Naive,Lithuania,2013,Peru,"Maranon Canyon, Fortunato No. 4",78.0,3.75,4,Yes,No,Yes,No,Yes,No,orange,floral,caramel,
1466,1466,Naive,Lithuania,2014,Nicaragua,Nicaragua,70.0,3.25,4,Yes,No,Yes,No,Yes,No,sandy,intense,tropical fruit,
1467,1467,Naive,Lithuania,2014,Venezuela,"Barinas, lot 0077",70.0,3.0,4,Yes,No,Yes,No,Yes,No,coarse,sweet,,
